TI,code,age,gender,edu,manage,conhour,contype,lmx,infshare,voice,paysatis,fair,proact,caropp
3.333333333,NEblauw,5.638927098,0.570151307,0.079779917,-0.237276479,4.438101788,0.195323246,-0.991460339,-2.517881706,-1.686898212,-1.703117836,-1.86670392,0.261072902,-2.292755617
4.333333333,NEblauw,-4.361072902,0.570151307,1.079779917,-0.237276479,4.438101788,0.195323246,-2.741460339,-2.517881706,-1.686898212,-2.369784503,-2.36670392,-1.738927098,-2.292755617
2,NEblauw,16.6389271,0.570151307,-1.920220083,-0.237276479,0.438101788,0.195323246,-0.491460339,-1.017881706,-0.936898212,-1.369784503,-0.99170392,-0.138927098,-0.292755617
2.666666667,NEblauw,7.638927098,0.570151307,0.079779917,-0.237276479,0.438101788,0.195323246,-1.324793673,-1.517881706,-0.936898212,-1.703117836,-0.99170392,-0.338927098,0.040577717
4,NEblauw,-5.361072902,0.570151307,0.079779917,-0.237276479,-7.561898212,0.195323246,-0.074793673,1.482118294,0.813101788,-0.036451169,0.75829608,0.061072902,0.37391105
2.666666667,NEblauw,4.638927098,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,-0.491460339,-2.017881706,-1.936898212,0.630215497,-0.49170392,0.061072902,-1.292755617
1,NEblauw,12.6389271,0.570151307,0.079779917,0.762723521,4.438101788,0.195323246,0.175206327,-1.517881706,-0.686898212,0.296882164,-1.49170392,0.461072902,-0.292755617
1.333333333,NEblauw,19.6389271,-0.429848693,0.079779917,0.762723521,8.438101788,0.195323246,0.341872994,1.482118294,-0.436898212,-0.369784503,-0.92920392,0.661072902,-1.292755617
1,NEblauw,11.6389271,-0.429848693,-1.920220083,0.762723521,8.438101788,0.195323246,-1.408127006,-1.517881706,-1.436898212,-2.036451169,-0.92920392,1.061072902,-1.959422283
2.333333333,NEblauw,-14.3610729,-0.429848693,0.079779917,-0.237276479,8.438101788,-0.804676754,-0.824793673,-2.017881706,-0.686898212,-1.036451169,-0.49170392,-1.338927098,-1.292755617
2.333333333,NEoranje,-15.3610729,-0.429848693,0.079779917,-0.237276479,-19.56189821,-0.804676754,0.175206327,0.982118294,0.313101788,-0.703117836,-0.17920392,0.061072902,0.707244383
3,NEoranje,-13.3610729,0.570151307,1.079779917,-0.237276479,8.438101788,-0.804676754,0.008539661,1.482118294,1.313101788,0.630215497,0.44579608,-1.138927098,0.040577717
4,NEoranje,-12.3610729,0.570151307,1.079779917,0.762723521,8.438101788,0.195323246,0.425206327,1.482118294,-0.186898212,-0.369784503,0.13329608,-0.738927098,0.707244383
3,NEoranje,-12.3610729,0.570151307,2.079779917,-0.237276479,0.438101788,0.195323246,-0.074793673,0.982118294,0.063101788,-0.703117836,0.00829608,0.061072902,0.707244383
3,NEoranje,-11.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.324793673,0.482118294,-0.436898212,-1.369784503,0.00829608,0.661072902,0.37391105
3,NEoranje,-11.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,0.175206327,0.482118294,-0.186898212,-0.369784503,-0.05420392,-0.138927098,-0.292755617
2,NEoranje,-11.3610729,0.570151307,1.079779917,-0.237276479,-7.561898212,-0.804676754,-0.074793673,1.482118294,0.313101788,-0.703117836,-0.42920392,0.061072902,0.707244383
3.666666667,NEzwart,-15.3610729,-0.429848693,0.079779917,-0.237276479,-25.56189821,-0.804676754,0.675206327,0.482118294,0.813101788,-0.369784503,0.63329608,-0.338927098,0.37391105
1,NEzwart,-20.3610729,-0.429848693,0.079779917,-0.237276479,-25.56189821,0.195323246,0.175206327,0.482118294,0.063101788,-0.036451169,0.25829608,-0.538927098,0.37391105
1.666666667,NEzwart,-15.3610729,-0.429848693,0.079779917,0.762723521,-16.56189821,0.195323246,0.508539661,-1.517881706,-0.436898212,-0.036451169,0.32079608,-0.338927098,-1.292755617
2.666666667,NEzwart,-14.3610729,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,0.091872994,-0.517881706,-0.436898212,-0.036451169,-0.24170392,-0.538927098,-0.292755617
1,RKblauw,-14.3610729,0.570151307,1.079779917,-0.237276479,-31.56189821,0.195323246,0.758539661,-1.517881706,-0.436898212,0.963548831,0.82079608,1.061072902,0.37391105
2,RKblauw,-11.3610729,-0.429848693,-1.920220083,-0.237276479,6.438101788,-0.804676754,0.258539661,-1.017881706,0.063101788,-0.369784503,0.38329608,0.061072902,-0.292755617
2,RKblauw,-5.361072902,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,0.008539661,-1.517881706,-0.186898212,-0.369784503,-0.30420392,0.061072902,-0.292755617
1.666666667,RKblauw,-7.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.258539661,-0.017881706,1.813101788,-1.369784503,0.00829608,0.061072902,1.040577717
3,RKblauw,-11.3610729,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,-0.158127006,-1.517881706,-0.686898212,0.630215497,-0.30420392,-1.138927098,-0.62608895
1.666666667,RKblauw,9.638927098,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.258539661,1.482118294,1.813101788,-1.703117836,-0.11670392,0.061072902,1.707244383
3,RKblauw,-9.361072902,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,0.091872994,-1.017881706,-0.436898212,-0.703117836,-0.17920392,-0.338927098,0.040577717
1.333333333,RKblauw,-7.361072902,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,0.508539661,-0.017881706,1.063101788,0.630215497,0.38329608,0.461072902,1.040577717
1.333333333,RKblauw,-16.3610729,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,0.675206327,0.982118294,0.313101788,-0.369784503,0.13329608,-0.138927098,1.37391105
2,RKblauw,13.6389271,0.570151307,-0.920220083,-0.237276479,-11.56189821,0.195323246,0.175206327,-2.017881706,-1.436898212,0.630215497,0.63329608,-0.138927098,0.707244383
3,RKbrons,3.638927098,-0.429848693,2.079779917,-0.237276479,8.438101788,0.195323246,-0.491460339,-2.517881706,-2.186898212,1.630215497,0.13329608,-0.938927098,-0.292755617
1.666666667,RKbrons,2.638927098,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.758539661,-2.517881706,-1.686898212,0.630215497,0.13329608,0.061072902,-0.292755617
1.333333333,RKbrons,-10.3610729,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,0.258539661,-2.517881706,-1.936898212,-0.036451169,0.44579608,-0.538927098,-0.959422283
3.333333333,RKbrons,4.638927098,-0.429848693,0.079779917,-0.237276479,0.438101788,0.195323246,0.008539661,-2.517881706,-1.936898212,-1.036451169,-0.42920392,1.061072902,-0.292755617
2,RKbrons,11.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,0.008539661,-2.517881706,-1.436898212,0.630215497,0.63329608,-0.138927098,0.707244383
1,RKbrons,2.638927098,0.570151307,-0.920220083,-0.237276479,0.438101788,0.195323246,0.925206327,0.482118294,0.813101788,1.630215497,0.82079608,-0.138927098,1.707244383
3,RKbrons,-5.361072902,0.570151307,1.079779917,-0.237276479,0.438101788,0.195323246,0.175206327,-2.517881706,-1.186898212,0.630215497,0.00829608,-0.138927098,-0.292755617
2,RKbrons,11.6389271,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.741460339,-1.517881706,-1.436898212,-0.369784503,0.25829608,-0.738927098,-0.292755617
2.333333333,RKbrons,-0.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.158127006,-1.017881706,-1.186898212,-0.036451169,-0.42920392,0.261072902,-0.62608895
2,RKbrons,2.638927098,-0.429848693,-0.920220083,-0.237276479,8.438101788,-0.804676754,-0.158127006,1.482118294,1.063101788,0.296882164,0.00829608,-0.138927098,1.707244383
2,RKbrons,23.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.408127006,-1.517881706,-1.186898212,-0.036451169,-0.17920392,0.061072902,-0.292755617
1.333333333,RKbrons,20.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.324793673,1.482118294,-0.186898212,0.296882164,0.13329608,-1.138927098,1.040577717
1.333333333,RKbrons,1.638927098,-0.429848693,-2.920220083,-0.237276479,0.438101788,0.195323246,0.175206327,1.482118294,0.063101788,-0.036451169,0.13329608,-0.338927098,0.707244383
1,RKbrons,0.638927098,0.570151307,0.079779917,-0.237276479,8.438101788,0.195323246,1.175206327,-2.517881706,-2.186898212,1.296882164,0.32079608,0.061072902,0.707244383
1.666666667,RKbrons,3.638927098,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.175206327,0.482118294,0.063101788,0.296882164,0.44579608,-0.138927098,0.707244383
1.333333333,RKbrons,-0.361072902,0.570151307,-0.920220083,-0.237276479,-15.56189821,0.195323246,0.008539661,-1.517881706,-1.186898212,-0.369784503,-0.42920392,-0.938927098,-0.292755617
2.333333333,RKbrons,20.6389271,-0.429848693,-1.920220083,-0.237276479,18.43810179,0.195323246,-0.408127006,-2.017881706,-0.936898212,-0.703117836,-0.74170392,-1.538927098,0.707244383
2.333333333,RKbrons,22.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.158127006,-2.017881706,-1.936898212,0.296882164,-0.17920392,-0.538927098,0.040577717
3,RKbrons,7.638927098,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.241460339,-1.517881706,-1.436898212,0.963548831,0.00829608,-0.938927098,0.37391105
2,RKbrons,13.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,0.341872994,-2.017881706,-1.186898212,-0.703117836,0.13329608,0.861072902,0.707244383
1.666666667,RKbrons,-13.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,-0.804676754,-0.074793673,0.482118294,-0.686898212,0.630215497,-0.11670392,-0.538927098,0.040577717
4,RKbrons,-0.361072902,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.324793673,-2.517881706,-1.936898212,-0.369784503,-1.49170392,0.261072902,-0.292755617
2,RKbrons,11.6389271,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.241460339,-2.517881706,-2.186898212,-0.703117836,-0.30420392,-1.338927098,0.040577717
1.333333333,RKbrons,-0.361072902,-0.429848693,-1.920220083,-0.237276479,8.438101788,-0.804676754,0.925206327,1.482118294,1.313101788,1.630215497,1.63329608,0.061072902,1.707244383
3,RKbruin,21.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.074793673,1.482118294,-0.936898212,-0.369784503,0.32079608,0.061072902,0.707244383
2,RKbruin,5.638927098,-0.429848693,-0.920220083,0.762723521,0.438101788,0.195323246,-1.491460339,1.482118294,0.563101788,-1.036451169,-0.36670392,0.461072902,0.707244383
3,RKbruin,16.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,-0.074793673,0.482118294,1.313101788,-1.369784503,-0.05420392,0.861072902,0.37391105
2.333333333,RKbruin,12.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,-0.408127006,1.482118294,0.813101788,-1.036451169,-0.61670392,1.061072902,1.37391105
3,RKbruin,10.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,-1.408127006,1.482118294,-0.686898212,-1.369784503,-1.36670392,0.861072902,-1.292755617
2.666666667,RKbruin,-10.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.175206327,0.982118294,0.813101788,0.630215497,0.00829608,0.861072902,0.040577717
2,RKbruin,4.638927098,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.175206327,0.482118294,1.063101788,0.630215497,0.63329608,0.061072902,1.37391105
2.666666667,RKbruin,0.638927098,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.591872994,1.482118294,0.313101788,0.963548831,0.32079608,0.061072902,0.707244383
3.333333333,RKbruin,15.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.158127006,0.482118294,-1.436898212,-0.703117836,-0.80420392,-0.338927098,-0.292755617
1.333333333,RKbruin,2.638927098,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,0.175206327,-0.517881706,0.063101788,-0.036451169,0.07079608,-0.938927098,-0.292755617
2,RKbruin,5.638927098,-0.429848693,-1.920220083,0.762723521,8.438101788,0.195323246,0.258539661,1.482118294,1.813101788,-0.369784503,0.69579608,0.061072902,1.707244383
2,RKbruin,13.6389271,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.241460339,1.482118294,0.063101788,0.296882164,0.13329608,-0.138927098,1.707244383
2.666666667,RKbruin,4.638927098,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.158127006,1.482118294,0.063101788,-0.369784503,-0.24170392,-0.138927098,-0.62608895
1,RKbruin,18.6389271,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,1.008539661,1.482118294,1.063101788,1.630215497,1.44579608,1.061072902,1.707244383
2,RKgeel,24.6389271,0.570151307,-1.920220083,-0.237276479,-14.56189821,0.195323246,-0.074793673,-2.017881706,0.563101788,-0.036451169,0.25829608,0.061072902,-0.292755617
2,RKgeel,-13.3610729,0.570151307,-0.920220083,-0.237276479,-0.561898212,0.195323246,0.175206327,-0.517881706,0.813101788,-0.369784503,-0.55420392,-0.738927098,0.707244383
1.333333333,RKgeel,7.638927098,0.570151307,-0.920220083,-0.237276479,-31.56189821,0.195323246,-0.574793673,1.482118294,-0.436898212,-0.369784503,0.50829608,0.061072902,-0.292755617
1.666666667,RKgeel,-13.3610729,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,0.258539661,-1.517881706,0.563101788,-0.369784503,-0.49170392,1.061072902,-1.62608895
3.333333333,RKgeel,-11.3610729,0.570151307,1.079779917,0.762723521,-3.561898212,0.195323246,0.008539661,-1.517881706,0.063101788,-1.036451169,-0.92920392,1.061072902,-2.292755617
4,RKgeel,-3.361072902,0.570151307,1.079779917,-0.237276479,-13.56189821,0.195323246,-0.241460339,-1.517881706,-0.686898212,-2.036451169,-0.99170392,-1.138927098,-1.292755617
2,RKgeel,-11.3610729,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.074793673,0.482118294,1.813101788,-1.369784503,-0.36670392,0.061072902,0.37391105
2.333333333,RKgeel,-13.3610729,0.570151307,1.079779917,-0.237276479,-14.56189821,0.195323246,0.258539661,0.482118294,1.063101788,-1.036451169,0.19579608,0.261072902,0.707244383
3,RKgoud,-6.361072902,0.570151307,2.079779917,0.762723521,8.438101788,0.195323246,0.341872994,1.482118294,0.563101788,0.630215497,0.82079608,0.261072902,0.707244383
3,RKgoud,6.638927098,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,-0.158127006,0.482118294,-0.186898212,-0.369784503,-0.05420392,0.061072902,0.707244383
3.333333333,RKgoud,-14.3610729,-0.429848693,2.079779917,-0.237276479,8.438101788,0.195323246,0.841872994,-0.517881706,0.313101788,0.963548831,0.32079608,0.861072902,0.707244383
2.666666667,RKgoud,2.638927098,-0.429848693,2.079779917,0.762723521,8.438101788,0.195323246,0.925206327,-0.017881706,0.813101788,0.963548831,0.82079608,0.261072902,0.37391105
2.333333333,RKgoud,7.638927098,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.824793673,1.482118294,-0.436898212,0.296882164,-0.30420392,0.061072902,0.707244383
3,RKgoud,12.6389271,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,-0.741460339,1.482118294,0.563101788,-0.369784503,-0.80420392,0.661072902,-0.292755617
2,RKgoud,21.6389271,-0.429848693,-0.920220083,0.762723521,4.438101788,0.195323246,0.258539661,1.482118294,0.813101788,-0.369784503,0.13329608,0.061072902,0.707244383
1,RKgoud,19.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.175206327,0.482118294,0.063101788,0.630215497,0.63329608,0.061072902,0.707244383
2.666666667,RKgoud,-1.361072902,-0.429848693,1.079779917,-0.237276479,4.438101788,0.195323246,-0.158127006,1.482118294,0.813101788,0.630215497,0.63329608,0.061072902,0.707244383
2.666666667,RKgoud,19.6389271,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.658127006,0.482118294,0.063101788,0.630215497,-0.17920392,-1.538927098,0.707244383
3.333333333,RKgoud,14.6389271,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.658127006,1.482118294,-0.186898212,-1.036451169,-1.05420392,-0.138927098,-1.292755617
1.666666667,RKgoud,9.638927098,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.341872994,0.482118294,0.063101788,0.296882164,0.57079608,0.861072902,1.707244383
1,RKgoud,12.6389271,0.570151307,2.079779917,-0.237276479,4.438101788,-0.804676754,-0.324793673,1.482118294,-0.436898212,0.296882164,-0.17920392,0.061072902,0.37391105
1.666666667,RKgoud,24.6389271,-0.429848693,1.079779917,-0.237276479,0.438101788,0.195323246,-0.074793673,1.482118294,0.563101788,-0.036451169,0.25829608,0.461072902,0.707244383
3.333333333,RKgoud,-8.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.408127006,0.982118294,0.813101788,-0.036451169,0.19579608,-0.338927098,0.37391105
1.333333333,RKgoud,17.6389271,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.425206327,1.482118294,-0.186898212,1.296882164,0.82079608,0.261072902,1.707244383
4.333333333,RKgoud,17.6389271,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,-1.241460339,1.482118294,-0.186898212,-0.036451169,-0.92920392,0.061072902,0.707244383
1,RKgoud,-10.3610729,0.570151307,-0.920220083,-0.237276479,8.438101788,-0.804676754,0.425206327,1.482118294,0.813101788,0.630215497,0.63329608,-0.338927098,1.707244383
2.333333333,RKgoud,10.6389271,0.570151307,0.079779917,-0.237276479,-3.561898212,0.195323246,0.091872994,1.482118294,1.813101788,-1.036451169,0.07079608,0.061072902,1.707244383
2.666666667,RKgoud,-4.361072902,-0.429848693,2.079779917,0.762723521,8.438101788,0.195323246,-0.491460339,1.482118294,-0.186898212,-0.036451169,-0.30420392,0.661072902,0.37391105
2,RKgoud,2.638927098,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.341872994,1.482118294,0.063101788,0.630215497,0.25829608,-0.138927098,-0.292755617
2.666666667,RKgoud,10.6389271,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.824793673,0.482118294,-0.436898212,-0.036451169,-0.30420392,-0.138927098,0.707244383
2.666666667,RKgoud,-11.3610729,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,0.425206327,1.482118294,-0.186898212,0.296882164,0.63329608,0.461072902,0.707244383
1.666666667,RKgoud,11.6389271,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.175206327,1.482118294,0.563101788,0.630215497,0.63329608,0.461072902,0.707244383
3,RKgoud,-9.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,0.175206327,1.482118294,1.063101788,-0.036451169,0.00829608,1.061072902,0.707244383
1,RKgoud,9.638927098,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,-0.158127006,1.482118294,0.063101788,0.630215497,0.13329608,0.061072902,0.040577717
3,RKgoud,-1.361072902,0.570151307,1.079779917,0.762723521,8.438101788,0.195323246,-0.074793673,1.482118294,0.313101788,0.630215497,0.38329608,0.461072902,0.040577717
2.666666667,RKgrijs,-5.361072902,0.570151307,-0.920220083,-0.237276479,-7.561898212,0.195323246,-0.574793673,-2.017881706,0.313101788,-0.369784503,-0.17920392,-0.738927098,0.37391105
2,RKgrijs,2.638927098,0.570151307,1.079779917,-0.237276479,-31.56189821,0.195323246,-0.074793673,-0.517881706,1.813101788,-0.036451169,0.38329608,0.061072902,-0.292755617
2,RKgrijs,-0.361072902,0.570151307,-0.920220083,-0.237276479,-7.561898212,0.195323246,-0.908127006,-2.517881706,0.813101788,-1.036451169,-0.36670392,-0.138927098,0.707244383
2.333333333,RKgrijs,-11.3610729,0.570151307,0.079779917,-0.237276479,-7.561898212,0.195323246,-0.491460339,-1.517881706,-0.186898212,0.296882164,0.07079608,0.061072902,0.37391105
1.666666667,RKgrijs,-2.361072902,0.570151307,1.079779917,-0.237276479,-15.56189821,0.195323246,0.175206327,-0.517881706,1.063101788,0.963548831,0.69579608,0.461072902,0.37391105
2,RKgrijs,-13.3610729,0.570151307,-0.920220083,-0.237276479,-3.561898212,0.195323246,-1.074793673,-2.017881706,-1.686898212,-0.369784503,-0.55420392,-0.338927098,-1.292755617
2.666666667,RKgrijs,16.6389271,0.570151307,0.079779917,-0.237276479,-3.561898212,0.195323246,-0.074793673,-2.517881706,0.563101788,-0.369784503,0.38329608,-0.138927098,-0.292755617
2,RKgrijs,7.638927098,-0.429848693,-0.920220083,-0.237276479,4.438101788,0.195323246,0.091872994,0.482118294,0.813101788,0.296882164,0.19579608,0.061072902,0.040577717
3,RKgroen,12.6389271,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,-0.408127006,-2.017881706,-0.436898212,0.296882164,-0.80420392,-0.138927098,-1.959422283
1.333333333,RKgroen,12.6389271,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.841872994,-0.017881706,0.813101788,0.296882164,0.00829608,1.061072902,-0.292755617
3,RKgroen,-10.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.241460339,-1.517881706,-1.186898212,-0.369784503,-0.67920392,-0.138927098,-0.62608895
2.666666667,RKgroen,-7.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.074793673,-0.517881706,0.813101788,-1.369784503,-0.42920392,-0.138927098,0.707244383
1.333333333,RKgroen,7.638927098,-0.429848693,1.079779917,0.762723521,8.438101788,-0.804676754,0.841872994,0.982118294,1.313101788,0.630215497,-0.17920392,1.061072902,0.040577717
1.666666667,RKgroen,6.638927098,-0.429848693,-2.920220083,0.762723521,7.438101788,0.195323246,0.341872994,-0.517881706,1.063101788,1.296882164,0.82079608,0.261072902,0.37391105
2,RKgroen,-3.361072902,0.570151307,-1.920220083,-0.237276479,0.438101788,0.195323246,0.341872994,-1.517881706,-0.436898212,-0.369784503,-0.36670392,0.261072902,-0.62608895
1.666666667,RKgroen,15.6389271,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.425206327,-0.517881706,0.313101788,-0.703117836,0.19579608,0.061072902,-0.292755617
2.333333333,RKoranje,11.6389271,-0.429848693,0.079779917,-0.237276479,4.438101788,0.195323246,0.091872994,-0.017881706,0.063101788,0.963548831,0.38329608,0.061072902,0.37391105
1.333333333,RKoranje,24.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.074793673,-0.517881706,-1.436898212,-0.036451169,-0.49170392,0.061072902,0.040577717
2,RKoranje,26.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,-0.074793673,1.482118294,-0.686898212,0.296882164,-0.17920392,0.061072902,0.707244383
1.333333333,RKoranje,7.638927098,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.341872994,-0.017881706,-1.186898212,0.296882164,0.13329608,0.061072902,0.707244383
3.333333333,RKoranje,-2.361072902,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,-0.158127006,1.482118294,0.313101788,-0.036451169,-0.24170392,0.061072902,0.707244383
1.333333333,RKoranje,-3.361072902,-0.429848693,-1.920220083,-0.237276479,8.438101788,-0.804676754,0.675206327,1.482118294,-0.936898212,0.630215497,0.57079608,0.261072902,1.707244383
2.333333333,RKoranje,18.6389271,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,-0.491460339,-0.517881706,-1.436898212,-0.036451169,0.13329608,-0.938927098,-0.62608895
2,RKoranje,12.6389271,-0.429848693,1.079779917,-0.237276479,4.438101788,-0.804676754,0.091872994,-2.017881706,-1.436898212,-0.369784503,-0.36670392,-0.338927098,1.040577717
3.333333333,RKoranje,18.6389271,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.158127006,1.482118294,-1.936898212,-1.036451169,-0.30420392,0.061072902,-0.959422283
1.333333333,RKpaars,11.6389271,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.425206327,-2.017881706,-1.436898212,-0.703117836,-0.24170392,-1.338927098,0.040577717
1.333333333,RKpaars,30.6389271,-0.429848693,-0.920220083,-0.237276479,0.438101788,0.195323246,0.925206327,1.482118294,0.563101788,0.630215497,0.82079608,1.061072902,-0.292755617
1.333333333,RKpaars,-12.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.008539661,-2.017881706,-0.686898212,0.630215497,-0.30420392,0.061072902,0.37391105
1.666666667,RKpaars,3.638927098,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.008539661,-1.017881706,0.563101788,-0.036451169,0.32079608,0.861072902,0.040577717
1.333333333,RKpaars,18.6389271,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.491460339,1.482118294,0.063101788,0.296882164,0.00829608,0.061072902,-1.292755617
2,RKpaars,6.638927098,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.074793673,1.482118294,0.813101788,-0.369784503,-0.17920392,0.061072902,-0.62608895
1.333333333,RKpaars,-8.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.675206327,1.482118294,1.313101788,-1.369784503,-1.11670392,0.061072902,-0.292755617
1.333333333,RKpaars,-7.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.508539661,1.482118294,0.313101788,-1.369784503,-0.74170392,0.061072902,0.040577717
3.333333333,RKrood,-1.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.991460339,-2.017881706,-0.186898212,-0.036451169,-0.55420392,-0.138927098,-0.62608895
3.333333333,RKrood,-1.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.008539661,1.482118294,-0.186898212,0.296882164,-0.11670392,0.061072902,-2.292755617
3.333333333,RKrood,-11.3610729,0.570151307,1.079779917,0.762723521,4.438101788,0.195323246,-0.991460339,-1.017881706,0.063101788,-0.703117836,-0.24170392,0.461072902,-1.292755617
1.666666667,RKrood,15.6389271,0.570151307,-0.920220083,-0.237276479,-7.561898212,0.195323246,-0.408127006,1.482118294,0.063101788,0.296882164,-0.11670392,0.061072902,0.37391105
1.666666667,RKrood,16.6389271,0.570151307,0.079779917,-0.237276479,-7.561898212,0.195323246,-0.158127006,0.982118294,0.313101788,-0.703117836,-0.74170392,-1.138927098,0.040577717
1.333333333,RKrood,2.638927098,0.570151307,1.079779917,-0.237276479,-22.56189821,0.195323246,0.008539661,1.482118294,0.313101788,0.630215497,0.19579608,-0.338927098,-0.292755617
2.666666667,RKrood,-13.3610729,-0.429848693,1.079779917,0.762723521,8.438101788,-0.804676754,0.175206327,0.982118294,0.313101788,-0.703117836,-0.86670392,-0.538927098,0.040577717
3.666666667,RKrood,-9.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.408127006,-0.017881706,0.313101788,-2.369784503,-0.99170392,0.061072902,-0.62608895
3,RKrood,18.6389271,0.570151307,0.079779917,-0.237276479,-7.561898212,0.195323246,-0.408127006,-1.017881706,-0.936898212,-0.703117836,-0.99170392,-0.338927098,-1.62608895
1.333333333,RKrood,17.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,0.091872994,1.482118294,0.313101788,0.630215497,0.00829608,0.061072902,-0.292755617
2,RKroze,15.6389271,0.570151307,2.079779917,-0.237276479,-15.56189821,0.195323246,0.175206327,-0.017881706,0.563101788,0.630215497,0.07079608,-0.338927098,0.37391105
